id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,North Star Manor,1000 Main Street,Aitkin,Aitkin,MN,55001,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50001,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.aitkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
421,Iron Range Care,1600 Pine Street,Ada,Norman,MN,55421,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50421,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.norman-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
422,North Star Manor,1000 Main Street,Rochester,Olmsted,MN,55422,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50422,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,43.9716,-92.5099
423,Land of Lakes Commons,1100 Minnesota Avenue,Rochester,Olmsted,MN,55423,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50423,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,43.9816,-92.4999
424,Prairie View Care,1200 State Street,Rochester,Olmsted,MN,55424,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50424,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,43.9916,-92.48989999999999
425,Gopher State Village,1300 Lake Street,Rochester,Olmsted,MN,55425,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50425,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.001599999999996,-92.4799
426,Twin Cities Manor,1400 Oak Street,Rochester,Olmsted,MN,55426,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50426,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0116,-92.4699
427,Boundary Waters Commons,1500 Maple Avenue,Rochester,Olmsted,MN,55427,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50427,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0216,-92.45989999999999
428,Iron Range Care,1600 Pine Street,Rochester,Olmsted,MN,55428,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50428,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0316,-92.4499
429,Mississippi River Manor,1700 Cedar Avenue,Rochester,Olmsted,MN,55429,(619) 307-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,MN-ALF-50429,Minnesota Department of Health,2024-10-08,82,False,False,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0416,-92.4399
430,Northwoods Village,1800 First Street,Rochester,Olmsted,MN,55430,(620) 308-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,MN-ALF-50430,Minnesota Department of Health,2024-11-09,83,False,True,True,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0516,-92.5099
431,Lakeshore Commons,1900 Second Street,Rochester,Olmsted,MN,55431,(621) 309-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,MN-ALF-50431,Minnesota Department of Health,2024-03-10,84,True,False,False,https://www.olmsted-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.0616,-92.4999
432,North Star Manor,1000 Main Street,Fergus Falls,Otter Tail,MN,55432,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50432,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.356300000000005,-95.75290000000001
433,Land of Lakes Commons,1100 Minnesota Avenue,Fergus Falls,Otter Tail,MN,55433,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50433,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3663,-95.7429
434,Prairie View Care,1200 State Street,Fergus Falls,Otter Tail,MN,55434,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50434,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3763,-95.7329
435,Gopher State Village,1300 Lake Street,Fergus Falls,Otter Tail,MN,55435,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50435,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3863,-95.72290000000001
436,Twin Cities Manor,1400 Oak Street,Fergus Falls,Otter Tail,MN,55436,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50436,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.396300000000004,-95.7129
437,Boundary Waters Commons,1500 Maple Avenue,Fergus Falls,Otter Tail,MN,55437,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50437,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.4063,-95.7029
438,Iron Range Care,1600 Pine Street,Fergus Falls,Otter Tail,MN,55438,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50438,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.4163,-95.69290000000001
439,Mississippi River Manor,1700 Cedar Avenue,Fergus Falls,Otter Tail,MN,55439,(619) 307-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,MN-ALF-50439,Minnesota Department of Health,2024-10-08,82,False,False,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.426300000000005,-95.6829
440,Northwoods Village,1800 First Street,Fergus Falls,Otter Tail,MN,55440,(620) 308-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,MN-ALF-50440,Minnesota Department of Health,2024-11-09,83,False,True,True,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.4363,-95.75290000000001
441,Lakeshore Commons,1900 Second Street,Fergus Falls,Otter Tail,MN,55441,(621) 309-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,MN-ALF-50441,Minnesota Department of Health,2024-03-10,84,True,False,False,https://www.ottertail-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.4463,-95.7429
442,North Star Manor,1000 Main Street,Thief River Falls,Pennington,MN,55442,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50442,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
443,Land of Lakes Commons,1100 Minnesota Avenue,Thief River Falls,Pennington,MN,55443,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50443,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
444,Prairie View Care,1200 State Street,Thief River Falls,Pennington,MN,55444,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50444,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
445,Gopher State Village,1300 Lake Street,Thief River Falls,Pennington,MN,55445,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50445,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
446,Twin Cities Manor,1400 Oak Street,Thief River Falls,Pennington,MN,55446,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50446,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
447,Boundary Waters Commons,1500 Maple Avenue,Thief River Falls,Pennington,MN,55447,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50447,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
448,Iron Range Care,1600 Pine Street,Thief River Falls,Pennington,MN,55448,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50448,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.pennington-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
449,North Star Manor,1000 Main Street,Pine City,Pine,MN,55449,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50449,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
450,Land of Lakes Commons,1100 Minnesota Avenue,Pine City,Pine,MN,55450,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50450,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
451,Prairie View Care,1200 State Street,Pine City,Pine,MN,55451,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50451,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
452,Gopher State Village,1300 Lake Street,Pine City,Pine,MN,55452,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50452,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
453,Twin Cities Manor,1400 Oak Street,Pine City,Pine,MN,55453,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50453,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
454,Boundary Waters Commons,1500 Maple Avenue,Pine City,Pine,MN,55454,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50454,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
455,Iron Range Care,1600 Pine Street,Pine City,Pine,MN,55455,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50455,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.pine-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
456,North Star Manor,1000 Main Street,Pipestone,Pipestone,MN,55456,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50456,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
457,Land of Lakes Commons,1100 Minnesota Avenue,Pipestone,Pipestone,MN,55457,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50457,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
458,Prairie View Care,1200 State Street,Pipestone,Pipestone,MN,55458,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50458,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
459,Gopher State Village,1300 Lake Street,Pipestone,Pipestone,MN,55459,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50459,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
460,Twin Cities Manor,1400 Oak Street,Pipestone,Pipestone,MN,55460,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50460,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
461,Boundary Waters Commons,1500 Maple Avenue,Pipestone,Pipestone,MN,55461,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50461,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
462,Iron Range Care,1600 Pine Street,Pipestone,Pipestone,MN,55462,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50462,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.pipestone-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
463,North Star Manor,1000 Main Street,Crookston,Polk,MN,55463,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50463,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
464,Land of Lakes Commons,1100 Minnesota Avenue,Crookston,Polk,MN,55464,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50464,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
465,Prairie View Care,1200 State Street,Crookston,Polk,MN,55465,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50465,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
466,Gopher State Village,1300 Lake Street,Crookston,Polk,MN,55466,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50466,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
467,Twin Cities Manor,1400 Oak Street,Crookston,Polk,MN,55467,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50467,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
468,Boundary Waters Commons,1500 Maple Avenue,Crookston,Polk,MN,55468,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50468,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
469,Iron Range Care,1600 Pine Street,Crookston,Polk,MN,55469,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50469,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.polk-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
470,North Star Manor,1000 Main Street,Glenwood,Pope,MN,55470,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50470,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.pope-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
