X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-118.001079,33.7094280000001,628,1801562426,WELLSPRING SENIOR HOME CARE,LUXURY LIVING SENIOR CARE,6,7261 SUNBREEZE DRIVE,,HUNTINGTON BEACH,Orange,92647,7147859555,33.709231863466,-118.001062990565,Orange County
-118.1387565,34.154415,629,1033343561,HOME FOR LIFE FOUNDATION           ,MADISON HOUSE                      ,9,489 N MADISON AVE,,PASADENA            ,Los Angeles,91101,3103377417,34.154418855675,-118.138473024035,Los Angeles County
-117.264807,34.4314890000001,630,1457659732,REMEDIOS S VASQUEZ                 ,M & M BOARD AND CARE               ,6,18245 CHERRY ST,,HESPERIA            ,San Bernardino,92345,7609472099,34.431845147066,-117.264996933926,San Bernardino County
-119.711034,36.829953,631,1134620651,INNOVATIVE DEVELOPMENT AND         ,MAGNOLIA CROSSING                  ,60,32 W SIERRA AVE,,CLOVIS              ,Fresno,93612,5597654916,36.830243935859,-119.711030144325,Fresno County
-121.29867,37.899414,632,1427761261,MAGNOLIA CARE HOME 1 LLC,MAGNOLIA CARE HOME 1,6,4727 SONGWOOD CT,,STOCKTON,SAN JOAQUIN,95206,510-409-7096,37.899399666946,-121.298432037769,San Joaquin County
-121.785282,37.9566,633,1245617620,MAGNOLIA GUEST HOME LLC            ,MAGNOLIA GUEST HOME ANTIOCH        ,6,2448 STANFORD WAY,,ANTIOCH             ,Contra Costa,94531,9256420427,37.956776103786,-121.785259536499,Contra Costa County
-117.8722395,33.781599,634,1689284580,ORANGE SENIOR LIVING INC,MAINPLACE SENIOR LIVING,153,1800 W CULVER AVENUE,,ORANGE,Orange,92868,7149782534,33.782135357984,-117.872222820013,Orange County
-121.9841505,37.967004,635,1245617620,MAGNOLIA GUEST HOME LLC            ,MAGNOLIA GUEST HOME LLC            ,6,1639 FAIRWOOD DR,,CONCORD             ,Contra Costa,94521,9254832610,37.966995199002,-121.983907089532,Contra Costa County
-117.8609715,33.831531,636,1700432333,ORANGE CAREHOME                    ,MAISON FOR MOM                     ,6,804 W BRENTWOOD AVENUE,,ORANGE              ,Orange,92865,6572236371,33.83170676851,-117.8609490365,Orange County
-119.7457875,36.8719110000001,637,1386043065,IMC CARE HOME INC                  ,MAPLE TREE CARE HOME               ,6,2103 E RYAN AVE,,FRESNO              ,Fresno,93720,5594347371,36.87206857978,-119.745792612961,Fresno County
-117.1600965,33.627645,638,1750098083,MAPLETON HOUSE LLC,MAPLETON HOUSE,6,33860 SALVIA LANE,,MURRIETA,Riverside,92563,951-217-8337,33.62766754732,-117.159834397888,Riverside County
-119.745698612,36.87204181,639,1386043065,IMC CARE HOME INC,MAPLE TREE CARE HOME 2,6,2081 E RYAN LANE,,FRESNO,Fresno,93720,5599165206,36.872041809732,-119.745698611654,Fresno County
-121.41729,38.6187570000001,640,1023717949,DHANOA RCFE INC,MARCONI VILLA,6,2100 MARCONI AVE,,SACRAMENTO,Sacramento,95821,916-751-8052,38.618757,-121.41729,Sacramento County
-118.2979485,33.836418,641,1689808115,HFL HARBOR GATEWAY HOMES           ,MARIPOSA HOUSE                     ,6,21218 MARIPOSA AVE,,TORRANCE            ,Los Angeles,90502,3103377417,33.836415485429,-118.298188473888,Los Angeles County
-118.028097,33.83766,642,1598454159,SHERGILL FOUNDATION LLC,MARIGOLD BOARD AND CARE,6,8601 SAN ROMOLO WAY,,BUENA PARK,ORANGE,90620,661-236-6787,33.837662430752,-118.027841435772,Orange County
-118.380699,34.0455690000001,643,1598348625,LEAVE IT TO MANNY INC,MANNYS CARE FACILITY,6,1782 S SHERBOURNE DR,,LOS ANGELES,Los Angeles,90035,310-309-0405,34.045611328611,-118.380942661925,Los Angeles County
-117.8738235,33.8980500000001,644,1932751781,CARE BLUE WATER LLC                ,MARYKNOLL SENIOR CARE              ,6,531 WHITTEN WAY,,PLACENTIA           ,Orange,92870,8058361556,33.897839530411,-117.873819560506,Orange County
-118.4188095,34.2113130000001,645,1518652460,MARY ELLEN HOMES LLC,MARY ELLEN HOMES,6,7752 MARY ELLEN AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-279-1415,34.211339486814,-118.419040086156,Los Angeles County
-118.2297465,33.9320070000001,646,1093498602,MARTHA'S HOUSE LLC,MARTHA'S HOUSE LLC,4,2422 E 113 ST,,LOS ANGELES,LOS ANGELES,90059,323-381-0025,33.932170950026,-118.229772567719,Los Angeles County
-122.1586335,37.724769,647,1508534314,MARYMOUNT VILLA LLC,MARYMOUNT VILLA RETIREMENT CENTER,99,345 DAVIS STREET,,SAN LEANDRO,Alameda,94577,510-895-5007,37.724967399648,-122.158770544117,Alameda County
-122.003883,37.602045,648,1043426588,MASONIC HOME OF CALIFORNIA         ,MASONIC HOME FOR ADULTS            ,242,34400 MISSION BLVD,,UNION CITY          ,Alameda,94587,5104296449,37.602045,-122.003883,Alameda County
-122.003883,37.602045,649,1043426588,MASONIC HOME OF CALIFORNIA         ,MASONIC HOME FOR ADULTS            ,242,34400 MISSION BLVD,,UNION CITY          ,Alameda,94587,5104296449,37.602045,-122.003883,Alameda County
-117.038934,32.7038670000001,650,1861118242,MAYFLOWER HOME CARE LLC,MAYFLOWER HOME CARE LLC,6,7404 SKYLINE DRIVE,,SAN DIEGO,SAN DIEGO,92114,619-230-5328,32.703648483784,-117.039046401322,San Diego County
-118.022472,33.7404960000001,651,1265960223,"MEADOWLARK GARDENS, INC            ","MEADOWLARK GARDENS, INC            ",6,6102 CORNELL DRIVE,,HUNTINGTON BEACH    ,Orange,92649,7148401776,33.740700434618,-118.022474682209,Orange County
-117.855126,34.084998,652,1578110524,MASONIC HOME OF CALIFORNIA         ,MASONIC HOMES FOR ADULTS           ,112,1650 E OLD BADILLO ST,,COVINA              ,Los Angeles,91724,6262512200,34.086152355705,-117.855092723844,Los Angeles County
-118.4136345,34.209387,653,1134672850,MASA COMFORT LIVING INC            ,MEGAN'S PLACE                      ,6,7639 ALCOVE AVENUE,,NORTH HOLLYWOOD     ,Los Angeles,91605,8188537654,34.20942161726,-118.413375499192,Los Angeles County
-118.3507785,34.08876,654,1750010195,DANMAR VILLAS LLC,MELROSE GARDENS ASSISTED LIVING,100,960 NORTH MARTEL AVE,,LOS ANGELES,Los Angeles,90046,323-876-1746,34.08876,-118.35109097735,Los Angeles County
-118.3514715,34.0889310000001,655,1114657970,DANMAR VILLAS LLC,MELROSE GARDENS ASSISTED LIVING,31,1007 N MARTEL AVE,,WEST HOLLYWOOD,Los Angeles,90046,323-876-1746,34.088931,-118.351148964366,Los Angeles County
-122.4070965,37.749492,656,1306479696,HAFCO ELDER CARE INC,MERCED THREE RESIDENTIAL CARE FACILITY,33,1420 HAMPSHIRE ST,,SAN FRANCISCO,San Francisco,94110,415-285-7660,37.749577746869,-122.406848479485,San Francisco County
-117.903528,33.675309,657,1306511589,BERGUM GROUP HOMES INC,MESA DEL MAR ELDERLY CARE HOME,6,1097 CORONA LANE,,COSTA MESA,ORANGE,92626,714-615-0079,33.675464400485,-117.903531101304,Orange County
-118.349001,34.0859970000001,658,1053892232,MELROSE VILLAS INC                 ,MELROSE VILLAS                     ,68,823 N POINSETTIA PLACE,,LOS ANGELES         ,Los Angeles,90046,3237467840,34.085997,-118.348709477408,Los Angeles County
-117.461673,33.893307,659,1477274520,CANAAN HOME INC,MICHAEL ANDREW CENTER,6,10904 ARIZONA AVE,,RIVERSIDE,Riverside,92503,951-343-9197,33.89347924811,-117.461816162906,Riverside County
-121.779873,37.6734870000001,660,1174137244,LA JOLLA COVE HOLDINGS LLC,MILAN VILLA SENIOR LIVING,24,740 HOLMES STREET,,LIVERMORE,Alameda,94550,9252854928,37.673539722171,-121.780228141237,Alameda County
-118.007208,33.808293,661,1568235729,MG & CO LLC,MG HEIGHTS I,5,10612 LEXINGTON ST,,STANTON,ORANGE,90680,818-572-3806,33.808289982515,-118.007392653327,Orange County
-117.0947925,33.5930040000001,662,1255025342,"AJUNWA, MERCILLINA NNENNA",MERCY HOME,6,32350 HEARTH GLEN CT,,WINCHESTER,RIVERSIDE,92596-8676,951-926-0195,33.592805516533,-117.0947925,Riverside County
-122.393619,37.605618,663,1508435801,MILLBRAE ASSISTED LIVING HOME LLC,MILLBRAE ASSISTED LIVING HOME,48,1001 HEMLOCK AVENUE,,MILLBRAE,San Mateo,94030,6506895776,37.605806089907,-122.393315491286,San Mateo County
-122.895387,38.4768090000001,664,1366168296,SONOMAMODELX INC.,MIRABEL LODGE,34,6950 MIRABEL RD,,FORESTVILLE,SONOMA,95436,707-887-1754,38.476809,-122.894899508511,Sonoma County
-117.9517095,33.691716,665,1699308155,MILES PLACE INC                    ,MILES PLACE OF FOUNTAIN VALL       ,6,18667 SAN FELIPE STREET,,FOUNTAIN VALLEY     ,Orange,92708,7149651839,33.691720861504,-117.951463910237,Orange County
-118.378827,34.0492860000001,666,1336760446,EILAT DAY CARE INC,MINI MANOR HOME,6,1606 S HOLT AVE,,LOS ANGELES,Los Angeles,90035,424-204-9023,34.049314749928,-118.379095891454,Los Angeles County
-118.191564,33.8163660000001,667,1740972074,MIRAY LIFE CARE LLC,MIRAY LIFE CARE LLC,6,3260 PINE AVENUE,,LONG BEACH,LOS ANGELES,90807,310-422-0950,33.816364994172,-118.191958033268,Los Angeles County
-116.526933,33.9897510000001,668,1427737857,MISSION LAKE VILLA INC,MISSION LAKE VILLA INC,6,65045 BLUE SKY CIR,,DSRT HOT SPGS,RIVERSIDE,92240,760-383-3388,33.989878488747,-116.527074318888,Riverside County
-117.311913,34.4686590000001,669,1891414496,MISSION OF LOVE II INC,MISSION OF LOVE II,14,11991 7TH AVENUE,,HESPERIA,SAN BERNARDINO,92345,760-947-5211,34.468659,-117.312314493162,San Bernardino County
-117.697635,34.0782840000001,670,1548706245,MONTCLAIR ROYALE SR LIVING         ,MONTCLAIR ROYALE SR LIVING         ,236,9685 MONTE VISTA AVE,,MONTCLAIR           ,San Bernardino,91763,9096213545,34.078272097697,-117.698204382683,San Bernardino County
-118.292724,33.9743070000001,671,1821655507,CREATIVE LIFESTYLES HOME           ,MONTIANO RESIDENTIAL CARE          ,24,1022 W FLORENCE AVE,,LOS ANGELES         ,Los Angeles,90044,3237589539,33.97459181707,-118.292728693866,Los Angeles County
-118.307979,33.7992300000001,672,1386319390,MONTOAK SENIOR LIVING INC,MONTOAK SENIOR LIVING INC,12,1700 248TH STREET,,LOMITA,Los Angeles,90717,310-406-6193,33.799423789601,-118.307981682209,Los Angeles County
-117.967365,33.863814,673,1881369742,MOM'S RETREAT BOARD & CARE HOME LLC,MOM'S RETREAT BOARD & CARE HOME,6,607 SOUTH PINE DRIVE,,FULLERTON,Orange,92833,714-829-5024,33.86381835859,-117.967131396359,Orange County
-117.584586,33.9443190000001,674,1063020329,BROOKE & SIMM INC,MORNING MIST HOMECARE,6,7902 NATOMA STREET,,EASTVALE,Riverside,92880,9492331969,33.944325705523,-117.584828069364,Riverside County
-118.310365153,33.792618154,675,1063298065,MONTOAK ONE INC,MONTOAK ONE INC,6,1811 255TH ST,,LOMITA,LOS ANGELES,90717,310-906-7713,33.792618154006,-118.310365152783,Los Angeles County
-121.329315,38.6120790000001,676,1770998080,GRANDCARE INC                      ,MOUNTAIN MANOR SENIOR RESIDE       ,33,6101 FAIR OAKS BLVD,,CARMICHAEL          ,Sacramento,95608,9164887211,38.612079,-121.329315,Sacramento County
-117.8086185,34.0011180000001,677,1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES I           ,6,1147 CLEGHORN DRIVE,,DIAMOND BAR         ,Los Angeles,91765,9096266633,34.001025463789,-117.808366456172,Los Angeles County
-117.845451,34.0996860000001,678,1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES IV          ,6,21027 COVINA BLVD,,COVINA              ,Los Angeles,91724,9096266633,34.099464466299,-117.845451,Los Angeles County
-117.7064685,34.076628,679,1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES VIII        ,6,9779 RAMONA AVE,,MONTCLAIR           ,San Bernardino,91763,9096266633,34.076630682209,-117.706960601535,San Bernardino County
-117.108207,34.0691580000001,680,1801498357     ,MOUNTAIN VIEW PLEASANT             ,MOUNTAIN VIEW PLEASANT LIVIN       ,20,2258 MENTONE BLVD,,MENTONE             ,San Bernardino,92359,9098101500,34.069593272232,-117.108191325841,San Bernardino County
-117.352629,34.120575,681,1548439896,MOUNTAIN VIEW CENTERS,MOUNTAIN VIEW COTTAGES VII,6,917 EAST MESA DRIVE,,RIALTO,San Bernardino,92376,9095664000,34.120770382163,-117.352494638092,San Bernardino County
-117.7272945,34.1220240000001,682,1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES             ,40,715 W BASELINE ROAD,,CLAREMONT           ,Los Angeles,91711,9096266633,34.121709510993,-117.7272945,Los Angeles County
-119.709126,36.8444880000001,683,1164153664,THE BRICE GROUP INC,MRS. SCOTT'S WHERE THE HEART IS  HOMES - SAN FRANCISCO,6,149 OAK AVE,,CLOVIS,Fresno,93611,559-970-5619,36.844261437157,-119.709128263114,Fresno County
-118.5655905,34.251219,684,1578247128,"MY HOME FACILITY, INC",MY HOME FACILITY,6,19837 SEPTO STREET,,CHATSWORTH,LOS ANGELES,91311,830-505-5505,34.250982881788,-118.565589494172,Los Angeles County
-119.7404145,36.8341110000001,685,1811317183,DARYL MUMFORD                      ,"MUMS HOME SWEET HOME 2, INC        ",6,6711 N SIERRA VISTA AVE,,FRESNO              ,Fresno,93710,5592997520,36.834271932541,-119.740144099804,Fresno County
-119.740518,36.8343630000001,686,1679912398,DARYL MUMFORD                      ,"MUMS HOME SWEET HOME, INC          ",6,6723 N SIERRA VISTA AVE,,FRESNO              ,Fresno,93710,5592997520,36.834397114346,-119.740165205695,Fresno County
-118.6164,34.191783,687,1255880167,MY SERENITY BOARD AND CARE         ,MY SERENITY BOARD AND CARE         ,6,6658 CAPISTRANO AVE,,WEST HILLS          ,Los Angeles,91307,3233278554,34.191782245629,-118.616656989151,Los Angeles County
-118.385928,34.203987,688,1467168245,NANA'S DREAM HOUSE CORP,NANA'S DREAM HOUSE,6,7333 IRVINE AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-392-0843,34.203988173466,-118.385670424115,Los Angeles County
-117.1468845,33.5473650000001,689,1629775952,NEW HOPE RESIDENTIAL ELDER CARE LLC,NEW HOPE RESIDENTIAL ELDER CARE,5,39520 BONAIRE WAY,,MURRIETA,RIVERSIDE,92563-2549,951-837-0525,33.547194009175,-117.146709066767,Riverside County
-118.406547,34.0310700000001,690,1053517581,SISTERS OF NAZARETH/LA             ,"NAZARETH HOUSE/ LA, INC            ",158,3333 MANNING AVENUE,,LOS ANGELES         ,Los Angeles,90064,3108392361,34.031290695511,-118.406366369987,Los Angeles County
-117.1341,33.6132720000001,691,1922674423,NEW HOPE RESIDENTIAL ELDER CARE LLC,NEW HOPE RESIDENTIAL ELDER CARE II,6,30221 POWDERHORN LN,,MURRIETA,Riverside,92563,9516002941,33.613418348029,-117.133927835709,Riverside County
-121.404258,38.429379,692,1285151639,N J CARE HOME LLC                  ,N J CARE HOME LLC                  ,6,8200 WOODED BROOK DR,,ELK GROVE           ,Sacramento,95758,9162480652,38.429379,-121.404258,Sacramento County
-117.09999,33.5974860000001,693,1629775952,NEW HOPE RESIDENTIAL ELDER CARE LLC,NEW HOPE RESIDENTIAL ELDER CARE III,6,36040 PEPPERDINE COURT,,WINCHESTER,RIVERSIDE,92596,951-599-4585,33.597476947545,-117.100276409631,Riverside County
-117.983763,33.8107140000001,694,1235609793,"NEW HORIZON LODGE, INC             ",NEW HORIZON LODGE                  ,120,8541 WEST CERRITOS AVE,,STANTON             ,Orange,90680,7148215780,33.810324828236,-117.983777668331,Orange County
-117.9340425,33.6277620000001,695,1053054213,"CORKTREE HOLDINGS, LLC",NEWPORT BEACH MEMORY CARE,42,1000 HALYARD,,NEWPORT BEACH,ORANGE,92663,949-220-9700,33.627522780483,-117.934045601304,Orange County
-117.526878,33.836355,696,1205536786,CORONA SENIOR MANOR LLC,NEW HORIZONS,15,7550 RUDELL RD,,CORONA,RIVERSIDE,92881,562-350-8537,33.836156600352,-117.526874731058,Riverside County
-118.4759595,34.2512820000001,697,1831876655,"NH CARE, LLC","NH CARE, LLC",6,15757 SEPTO ST,,NORTH HILLS,LOS ANGELES,91343,818-919-9181,34.251036494056,-118.4759595,Los Angeles County
-118.602999,34.222266,698,1538858535,"NEW HOPE SENIOR CARE, INC",NEW HOPE SENIOR CARE,6,8403 HILLVIEW AVENUE,,CANOGA PARK,LOS ANGELES,91304,818-355-2632,34.222265077991,-118.602751314761,Los Angeles County
-118.422918,34.2131400000001,699,1114664380,AA HIGH QUALITY HOME INC,NOBLE CARE,6,13300 ARMINTA ST,,NORTH HOLLYWOOD,Los Angeles,91605,818-517-6594,34.213395480409,-118.422918,Los Angeles County
-117.405285961,34.090449042,700,1578038360,NICK'S MAPLE HOME LLC              ,NICK'S MAPLE HOME LLC              ,22,9008 S MAPLE AVE,,FONTANA             ,San Bernardino,92335,7862196008,34.090449041842,-117.405285961198,San Bernardino County
-117.6863895,33.613686,701,1699308155,MILES PLACE INC                    ,NORA'S PLACE 2                     ,6,25451 ADRIANA STREET,,MISSION VIEJO       ,Orange,92691,9494588364,33.613448708321,-117.686385392867,Orange County
-117.684009,33.6126780000001,702,1699308155,MILES PLACE INC,NORA'S PLACE 1,6,25612 ADRIANA ST,,MISSION VIEJO,Orange,92691,9492739951,33.612804734376,-117.683825101044,Orange County
-117.8472825,33.884685,703,1124695184,NORAS RESIDENCE CARE,NORAS RESIDENCE OF PLACENTIA,6,1217 WARREN ST,,PLACENTIA,Orange,92870,7147783949,33.884530186248,-117.847075047896,Orange County
-118.5408045,34.2233370000001,704,1457974685,NORTHRIDGE VILLA FOR ELDERLY       ,NORTHRIDGE VILLA FOR ELDERLY       ,6,8419 YOLANDA AVE,,NORTHRIDGE          ,Los Angeles,91324,6615269670,34.223342029142,-118.540517755092,Los Angeles County
-119.8025595,36.8195490000001,705,1487335709,"EVERGREEN LIFE CRE HMES, INC",NORTHWEST VILLA,6,542 W BROWNING AVE,,FRESNO,FRESNO,93704,559-448-8964,36.819275498499,-119.8025595,Fresno County
-118.1315745,34.1948160000001,706,1215191358,"NORTH LAKE VILLAS, INC             ",NORTH LAKE VILLAS                  ,30,2851 NORTH LAKE AVE,,ALTADENA            ,Los Angeles,91001,6263988668,34.19480124785,-118.131146771481,Los Angeles County
-117.8065305,33.7610790000001,707,1790392124,NOTHING HILLS GUEST HOME LLC,NOTHING HILLS GUEST HOME LLC,6,13901 HEWES AVE,,SANTA ANA,ORANGE,92705,213-446-1695,33.761065588955,-117.806268900802,Orange County
-117.059688,33.125301,708,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE I        ,15,612 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.125212151826,-117.059879442668,San Diego County
-117.059517,33.1250400000001,709,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE II       ,15,622 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.124951990017,-117.05970659865,San Diego County
-118.4911515,34.274907,710,1275222135,NVM COMFORT HOMES LLC,NVM COMFORT HOMES LLC,6,16473 MCKEEVER ST,,GRANADA HILLS,LOS ANGELES,91344,818-217-4926,34.274693512926,-118.491154768942,Los Angeles County
-118.0880145,33.916365,711,1821653957,NORWALK RETIREMENT VILLA LLC       ,SAVANT OF NORWALK,80,11515 FIRESTONE BLVD,,NORWALK             ,Los Angeles,90650,5623799200,33.916186800739,-118.088153555774,Los Angeles County
-117.059193,33.124554,712,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE IV       ,15,642 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.124464397455,-117.05938603523,San Diego County
-117.059058,33.124356,713,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE V        ,15,652 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.124263044694,-117.059258327486,San Diego County
-117.05886,33.124086,714,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CARE VI       ,15,662 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.12408340161,-117.059040546194,San Diego County
-117.0593685,33.1248150000001,715,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CAREIII       ,15,632 TRANQUILITY GLEN,,ESCONDIDO           ,San Diego ,92027,7607438843,33.124726570922,-117.059559020659,San Diego County
-121.7210265,37.9950390000001,716,1801462791,OAKLEY ASSISTED LIVING II LLC,OAKLEY ASSISTED LIVING II,6,1449 BUTTONS CT,,OAKLEY,Contra Costa,94561,9252196165,37.995200519274,-121.7210265,Contra Costa County
-117.715428,34.0866540000001,717,1730678756,GT MADISON REALTY LLC              ,OAK PARK MANOR LP                  ,54,501 SOUTH COLLEGE AVENUE,,CLAREMONT           ,Los Angeles,91711,9096260117,34.086654,-117.714916452449,Los Angeles County
-117.060066,33.1250220000001,718,1376056002,AFFORDABLE SENIOR HOUSING FO       ,OAK HILL RESIDENTIAL CAREVII       ,15,1353 OAK HILL DRIVE,,ESCONDIDO           ,San Diego ,92027,7607438843,33.125291813463,-117.060239673034,San Diego County
-121.7142675,37.9940760000001,719,1447734025,"OAKLEY ASSISTED LIVING, LLC        ","OAKLEY ASSISTED LIVING, LLC        ",6,531 O'HARA AVENUE,,OAKLEY              ,Contra Costa,94561,9252306804,37.99407256342,-121.714013276877,Contra Costa County
