provider_name,facility_type,address,city,state,phone,license_number,license_status,ownership_type,services,care_category,county,source_url,scraped_date
Prairie Kleberg Family Care,Personal Care Home,254 Main Street,Ricardo,TX,(361) 239-4004,LTC22219,Active - Good Standing,Private,"Assisted Living, Medication Management",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288806
Kleberg County Assisted Living,Residential Care Facility,179 Hill Road,Loyola Beach,TX,(430) 842-5992,ASL97589,Active - Good Standing,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288820
Ricardo Senior Care,Assisted Living Facility,653 Pine Street,Ricardo,TX,(361) 489-1715,RC21610,Active,Family-Owned,"Senior Care, Meal Services",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288827
Loyola Beach Peaceful Care Facility,Assisted Living Facility,253 Pine Street,Loyola Beach,TX,(512) 963-6169,LTC41180,Licensed,Non-Profit,"Personal Care, Transportation",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288835
Kingsville Senior Services,Family Care Home,419 Rural Route,Kingsville,TX,(432) 543-7382,ALF73428,Licensed,Non-Profit,"Assisted Living, Personal Care",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288843
Small Town Kleberg Living Center,Assisted Living Facility,947 Church Street,Kingsville,TX,(830) 208-6293,LTC68639,Active - Good Standing,Non-Profit,"Residential Care, Companionship",Assisted Living,Kleberg,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288851
Munday Peaceful Community Care,Personal Care Home,977 Mill Street,Munday,TX,(832) 950-8088,PCH51394,Active,Community-Owned,"Personal Care, Transportation",Assisted Living,Knox,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288860
Benjamin Countryside Senior Living,Residential Care Facility,446 Mill Street,Benjamin,TX,(945) 365-7133,RC52134,Licensed,Community-Owned,"Residential Care, Companionship",Assisted Living,Knox,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288867
Benjamin Neighborhood Assisted Living,Senior Care Home,105 Elm Street,Benjamin,TX,(713) 552-2582,ASL28965,Active - Good Standing,Private,"Senior Care, Meal Services",Assisted Living,Knox,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288876
Ridge Assisted Care,Assisted Living Facility,942 Country Lane,Knox City,TX,(903) 772-6012,ASL88193,Active,Family-Owned,"Residential Care, Companionship",Assisted Living,Knox,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288885
Blossom Heritage Care Center,Assisted Living Facility,181 Second Street,Blossom,TX,(972) 238-5099,RC29871,Active,Non-Profit,"Residential Care, Companionship",Assisted Living,Lamar,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288902
Settlement Home Care,Family Care Home,269 State Highway,Roxton,TX,(432) 292-4788,LTC55720,Active - Good Standing,Private,"Assisted Living, Personal Care",Assisted Living,Lamar,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288911
Roxton Assisted Care,Senior Care Home,694 Pine Street,Roxton,TX,(830) 701-4078,LTC75539,Active,Private,"Assisted Living, Medication Management",Assisted Living,Lamar,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288918
Blossom Heritage Personal Care,Family Care Home,710 First Street,Blossom,TX,(940) 548-5399,ASL83598,Licensed,Community-Owned,"Residential Care, Companionship",Assisted Living,Lamar,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288926
Blossom Quiet Care Home,Personal Care Home,876 Country Lane,Blossom,TX,(945) 899-6064,ALF23271,Active - Good Standing,Family-Owned,"Residential Care, Companionship",Assisted Living,Lamar,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288935
Amherst Lake Personal Care,Community Care Center,935 Ranch Road,Amherst,TX,(956) 966-7383,ASL50376,Licensed,Private,"Senior Care, Meal Services",Assisted Living,Lamb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288944
Ridge Assisted Care,Community Care Center,578 Old Town Road,Sudan,TX,(346) 936-3761,CCH27277,Active,Non-Profit,"Assisted Living, Personal Care",Assisted Living,Lamb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288951
Hill Care Services,Community Care Center,385 Market Street,Amherst,TX,(409) 894-6122,ASL27384,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Lamb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288959
Tranquil Lamb Residential Care,Residential Care Facility,186 County Road,Sudan,TX,(214) 525-5010,CCH44407,Active,Family-Owned,"Personal Care, Transportation",Assisted Living,Lamb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288973
Prairie Lampasas Community Care,Family Care Home,817 Hill Road,Kempner,TX,(979) 838-5500,PCH46852,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288988
Lometa Village Residential Care,Family Care Home,172 Elm Street,Lometa,TX,(972) 863-2583,CCH37569,Active,Non-Profit,"Personal Care, Transportation",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.288996
Lampasas County Assisted Care,Personal Care Home,686 Market Street,Lampasas,TX,(915) 736-1332,ALF64706,Licensed,Private,"Assisted Living, Medication Management",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289004
Lampasas County Assisted Care,Senior Care Home,431 Ranch Road,Kempner,TX,(214) 716-2953,RC36375,Licensed,Family-Owned,"Personal Care, Transportation",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289012
Lampasas Care Facility,Personal Care Home,321 Ranch Road,Lampasas,TX,(830) 976-5822,ASL56555,Active,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289019
Kempner Assisted Living,Community Care Center,126 County Road,Kempner,TX,(945) 814-2653,ALF44634,Active,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Lampasas,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289027
Country Personal Care,Assisted Living Facility,461 First Street,Fowlerton,TX,(254) 906-5180,ASL79029,Licensed,Family-Owned,"Residential Care, Companionship",Assisted Living,La Salle,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289036
La Salle County Assisted Living,Residential Care Facility,785 Ranch Road,Artesia Wells,TX,(903) 286-5497,CCH70401,Active - Good Standing,Private,"Senior Care, Meal Services",Assisted Living,La Salle,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289043
Cotulla Care Facility,Assisted Living Facility,277 Farm Road,Cotulla,TX,(806) 588-5600,PCH29723,Active - Good Standing,Private,"Personal Care, Transportation",Assisted Living,La Salle,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289057
Encinal Countryside Senior Living,Assisted Living Facility,692 Elm Street,Encinal,TX,(915) 240-9145,CCH79459,Active - Good Standing,Non-Profit,"Assisted Living, Medication Management",Assisted Living,La Salle,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289069
Community Senior Services,Community Care Center,840 Old Town Road,Shiner,TX,(956) 872-2940,PCH31520,Active - Good Standing,Community-Owned,"Senior Care, Meal Services",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289077
Lavaca County Care Facility,Senior Care Home,372 Farm Road,Sweet Home,TX,(512) 254-4714,ALF12424,Active - Good Standing,Private,"Personal Care, Transportation",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289085
Tranquil Lavaca Care Center,Community Care Center,127 Rural Route,Hallettsville,TX,(214) 672-8851,LTC18262,Active - Good Standing,Non-Profit,"Assisted Living, Medication Management",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289093
River Lavaca Senior Care,Senior Care Home,278 Rural Route,Hallettsville,TX,(512) 563-1384,ASL34332,Licensed,Family-Owned,"Personal Care, Transportation",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289100
Hill Assisted Living,Residential Care Facility,688 Rural Route,Shiner,TX,(830) 883-2264,LTC16924,Active,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289108
Lavaca County Care Services,Personal Care Home,754 Farm Road,Sweet Home,TX,(979) 640-2810,CCH47950,Active - Good Standing,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289116
Lavaca County Assisted Living,Family Care Home,956 Third Street,Moulton,TX,(945) 607-6869,ASL56777,Active - Good Standing,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Lavaca,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289123
Lake Living Center,Senior Care Home,429 State Highway,Giddings,TX,(361) 887-2266,CCH59277,Licensed,Family-Owned,"Residential Care, Companionship",Assisted Living,Lee,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289146
Lexington Homestead Senior Services,Personal Care Home,464 State Highway,Lexington,TX,(737) 845-1870,CCH97878,Active,Community-Owned,"Assisted Living, Personal Care",Assisted Living,Lee,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289154
Giddings Residential Care,Community Care Center,655 Market Street,Giddings,TX,(806) 827-2660,ASL66220,Active - Good Standing,Community-Owned,"Personal Care, Transportation",Assisted Living,Lee,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289163
Lee County Personal Care,Family Care Home,542 Church Street,Lexington,TX,(281) 638-5826,LTC46463,Licensed,Private,"Assisted Living, Personal Care",Assisted Living,Lee,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289170
Peaceful Care Facility,Senior Care Home,766 Hill Road,Jewett,TX,(214) 387-8095,CCH23704,Licensed,Private,"Assisted Living, Personal Care",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289179
Leon County Care Center,Personal Care Home,511 Rural Route,Jewett,TX,(972) 468-3152,ASL67035,Active - Good Standing,Family-Owned,"Assisted Living, Personal Care",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289187
Ridge Care Facility,Personal Care Home,776 Oak Street,Leona,TX,(979) 417-6823,LTC75466,Licensed,Non-Profit,"Senior Care, Meal Services",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289194
Normangee Peaceful Living Center,Assisted Living Facility,183 Hill Road,Normangee,TX,(945) 362-6780,PCH12417,Active,Community-Owned,"Personal Care, Transportation",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289202
Leona Family Care,Residential Care Facility,636 Mill Street,Leona,TX,(469) 891-7393,LTC63617,Active - Good Standing,Private,"Assisted Living, Medication Management",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289215
Tranquil Leon Personal Care,Senior Care Home,586 Farm Road,Centerville,TX,(325) 368-9160,LTC24192,Active,Private,"Personal Care, Transportation",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289224
Normangee Care Center,Personal Care Home,180 Elm Street,Normangee,TX,(430) 322-5406,CCH87634,Licensed,Community-Owned,"Assisted Living, Medication Management",Assisted Living,Leon,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289234
Liberty County Residential Care,Family Care Home,616 Mill Street,Daisetta,TX,(409) 938-5135,PCH36841,Licensed,Family-Owned,"Residential Care, Companionship",Assisted Living,Liberty,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289242
Quiet Care Facility,Senior Care Home,981 County Road,Liberty,TX,(956) 427-5995,LTC86579,Licensed,Private,"Assisted Living, Medication Management",Assisted Living,Liberty,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289251
Liberty County Senior Living,Family Care Home,671 Farm Road,Daisetta,TX,(713) 962-3360,ASL36441,Licensed,Private,"Personal Care, Transportation",Assisted Living,Liberty,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289258
Pioneer Liberty Senior Home,Assisted Living Facility,802 Church Street,Cleveland,TX,(469) 941-2010,ALF88361,Licensed,Community-Owned,"Personal Care, Transportation",Assisted Living,Liberty,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289266
Community Family Care,Assisted Living Facility,264 First Street,Dayton,TX,(940) 557-7759,LTC78198,Licensed,Non-Profit,"Residential Care, Companionship",Assisted Living,Liberty,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289274
Kosse Residential Care,Community Care Center,496 Market Street,Kosse,TX,(903) 726-8597,LTC95831,Licensed,Private,"Assisted Living, Medication Management",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289282
Family Limestone Senior Services,Assisted Living Facility,823 Ranch Road,Thornton,TX,(713) 948-9494,CCH67489,Licensed,Family-Owned,"Assisted Living, Medication Management",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289296
Mexia Heritage Senior Care,Senior Care Home,236 Third Street,Mexia,TX,(940) 260-1218,LTC94282,Active - Good Standing,Private,"Assisted Living, Personal Care",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289306
Lake Assisted Living,Community Care Center,721 Elm Street,Mexia,TX,(830) 878-4826,ASL31531,Active - Good Standing,Non-Profit,"Residential Care, Companionship",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289314
Limestone County Personal Care,Community Care Center,716 Church Street,Kosse,TX,(432) 748-7806,ALF87044,Active,Private,"Personal Care, Transportation",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289322
Groesbeck Homestead Assisted Care,Family Care Home,217 Main Street,Groesbeck,TX,(469) 821-7145,LTC10746,Active,Family-Owned,"Residential Care, Companionship",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289329
Neighborhood Assisted Care,Personal Care Home,535 Old Town Road,Coolidge,TX,(737) 235-7671,CCH19478,Licensed,Community-Owned,"Residential Care, Companionship",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289338
Prairie Residential Care,Assisted Living Facility,413 Church Street,Mexia,TX,(409) 327-7633,LTC32044,Active - Good Standing,Family-Owned,"Senior Care, Meal Services",Assisted Living,Limestone,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289347
Prairie Lipscomb Care Home,Assisted Living Facility,508 Farm Road,Darrouzett,TX,(432) 916-4881,PCH59521,Active - Good Standing,Family-Owned,"Senior Care, Meal Services",Assisted Living,Lipscomb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289356
Booker Senior Services,Residential Care Facility,665 Main Street,Booker,TX,(832) 706-7297,ALF86596,Active,Family-Owned,"Senior Care, Meal Services",Assisted Living,Lipscomb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289366
Homestead Senior Services,Assisted Living Facility,186 Farm Road,Follett,TX,(430) 592-4202,LTC27534,Active - Good Standing,Private,"Assisted Living, Medication Management",Assisted Living,Lipscomb,Texas Statewide Expansion - Complete Coverage,2025-07-10T07:36:38.289379
