name,address,city,state,postal_code,phone,facility_type,capacity,base_price_pesos,base_price_usd,care_types,data_source,country,currency,region,collection_date,data_quality,verified,international,expansion_phase
Centro de Día Tepic,Privada Madero 3669,Tepic,Nayarit,63440,+52 442 316-2563,Residencia Geriátrica,79,19000,1045,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952099,government_sourced,True,True,Mexican_Complete
Centro de Día Compostela,Boulevard Libertad 9734,Compostela,Nayarit,63222,+52 664 865-5265,Asistencia Domiciliaria,91,19000,1045,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952100,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Tepic,Avenida Allende 2630,Tepic,Nayarit,63401,+52 442 661-6091,Vida Independiente,78,19000,1045,"['Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952101,government_sourced,True,True,Mexican_Complete
Casa de Descanso Xalisco,Avenida Principal 8974,Xalisco,Nayarit,63146,+52 686 125-5421,Residencia Asistida,50,19000,1045,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952102,government_sourced,True,True,Mexican_Complete
Centro de Día Bahía de Banderas,Privada Revolución 7575,Bahía de Banderas,Nayarit,63174,+52 229 528-7419,Residencia Geriátrica,138,19000,1045,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952103,government_sourced,True,True,Mexican_Complete
Centro de Día Compostela,Callejón Allende 3612,Compostela,Nayarit,63253,+52 228 871-8987,Casa de Retiro,164,19000,1045,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Western Mexico,2025-07-17T22:53:14.952104,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Apodaca,Calle Reforma 5246,Apodaca,Nuevo León,64268,+52 81 465-8151,Residencia Asistida,43,23000,1265,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952105,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Guadalupe,Callejón Independencia 4749,Guadalupe,Nuevo León,64340,+52 81 691-6873,Hogar de Ancianos,175,23000,1265,"['Vida Asistida', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952106,government_sourced,True,True,Mexican_Complete
Villa de Retiro Apodaca,Boulevard Insurgentes 4947,Apodaca,Nuevo León,64840,+52 81 570-5662,Centro de Día,120,23000,1265,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952108,government_sourced,True,True,Mexican_Complete
Villa de Retiro Santa Catarina,Avenida Constitución 5877,Santa Catarina,Nuevo León,64586,+52 33 521-6629,Residencia Asistida,26,23000,1265,"['Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952110,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Monterrey,Callejón Guerrero 9106,Monterrey,Nuevo León,64306,+52 477 547-7035,Hogar de Ancianos,51,23000,1265,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952112,government_sourced,True,True,Mexican_Complete
Villa de Retiro Apodaca,Boulevard Reforma 4787,Apodaca,Nuevo León,64599,+52 686 428-1319,Centro de Cuidados Continuos,51,23000,1265,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952114,government_sourced,True,True,Mexican_Complete
Centro de Día Santa Catarina,Avenida Constitución 6924,Santa Catarina,Nuevo León,64468,+52 686 953-4505,Centro de Día,75,23000,1265,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952116,government_sourced,True,True,Mexican_Complete
Residencia Senior Apodaca,Avenida Reforma 8941,Apodaca,Nuevo León,64447,+52 664 947-4521,Cuidado de Memoria,140,23000,1265,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952118,government_sourced,True,True,Mexican_Complete
Residencia Asistida Monterrey,Boulevard Insurgentes 1587,Monterrey,Nuevo León,64891,+52 442 687-6016,Residencia Geriátrica,47,23000,1265,"['Vida Independiente', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952120,government_sourced,True,True,Mexican_Complete
Casa de Descanso Monterrey,Avenida Zaragoza 3697,Monterrey,Nuevo León,64254,+52 664 816-2302,Casa de Retiro,49,23000,1265,"['Vida Asistida', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952122,government_sourced,True,True,Mexican_Complete
Residencia Asistida Santa Catarina,Calle Insurgentes 2296,Santa Catarina,Nuevo León,64834,+52 55 724-2997,Asistencia Domiciliaria,56,23000,1265,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952124,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Monterrey,Callejón Constitución 5796,Monterrey,Nuevo León,64567,+52 442 520-4600,Residencia Geriátrica,65,23000,1265,"['Vida Asistida', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952126,government_sourced,True,True,Mexican_Complete
Residencia Senior Apodaca,Privada Hidalgo 2015,Apodaca,Nuevo León,64360,+52 33 700-9528,Centro de Día,112,23000,1265,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952127,government_sourced,True,True,Mexican_Complete
Residencia Senior Monterrey,Callejón Revolución 9497,Monterrey,Nuevo León,64780,+52 664 254-8005,Casa de Retiro,86,23000,1265,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952128,government_sourced,True,True,Mexican_Complete
Residencia Asistida Monterrey,Callejón Independencia 5819,Monterrey,Nuevo León,64731,+52 477 862-6440,Asistencia Domiciliaria,109,23000,1265,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952129,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Guadalupe,Avenida Madero 8539,Guadalupe,Nuevo León,64650,+52 228 198-1763,Hogar de Ancianos,89,23000,1265,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952131,government_sourced,True,True,Mexican_Complete
Centro de Día San Nicolás,Boulevard Hidalgo 3142,San Nicolás,Nuevo León,64220,+52 228 222-5007,Cuidado de Memoria,18,23000,1265,"['Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952131,government_sourced,True,True,Mexican_Complete
Villa de Retiro Monterrey,Avenida Revolución 1688,Monterrey,Nuevo León,64024,+52 477 378-3448,Vida Independiente,90,23000,1265,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952133,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica San Nicolás,Calle Libertad 7456,San Nicolás,Nuevo León,64621,+52 55 267-5379,Centro de Cuidados Continuos,169,23000,1265,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952133,government_sourced,True,True,Mexican_Complete
Centro de Día Guadalupe,Callejón Madero 2434,Guadalupe,Nuevo León,64194,+52 222 170-5508,Residencia Asistida,46,23000,1265,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952135,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Santa Catarina,Callejón Libertad 2163,Santa Catarina,Nuevo León,64913,+52 33 959-5715,Centro de Cuidados Continuos,28,23000,1265,"['Vida Independiente', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952136,government_sourced,True,True,Mexican_Complete
Villa de Retiro Apodaca,Privada Zaragoza 9314,Apodaca,Nuevo León,64918,+52 229 604-9453,Centro de Cuidados Continuos,166,23000,1265,"['Vida Independiente', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952137,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Apodaca,Calle Madero 4514,Apodaca,Nuevo León,64782,+52 222 225-5068,Hogar de Ancianos,47,23000,1265,"['Cuidado de Memoria', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952138,government_sourced,True,True,Mexican_Complete
Centro de Día Guadalupe,Avenida Morelos 4903,Guadalupe,Nuevo León,64151,+52 55 218-6681,Hogar de Ancianos,102,23000,1265,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952140,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Santa Catarina,Avenida Revolución 4836,Santa Catarina,Nuevo León,64467,+52 477 488-1207,Asistencia Domiciliaria,95,23000,1265,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952144,government_sourced,True,True,Mexican_Complete
Residencia Asistida Guadalupe,Boulevard Independencia 9455,Guadalupe,Nuevo León,64393,+52 228 209-2055,Hogar de Ancianos,101,23000,1265,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952146,government_sourced,True,True,Mexican_Complete
Residencia Asistida Santa Catarina,Calle Insurgentes 7433,Santa Catarina,Nuevo León,64680,+52 81 163-1844,Hogar de Ancianos,159,23000,1265,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952148,government_sourced,True,True,Mexican_Complete
Casa de Retiro Monterrey,Boulevard Constitución 5370,Monterrey,Nuevo León,64645,+52 81 240-3700,Centro de Cuidados Continuos,62,23000,1265,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952150,government_sourced,True,True,Mexican_Complete
Residencia Asistida Apodaca,Privada Reforma 8530,Apodaca,Nuevo León,64636,+52 229 467-1877,Vida Independiente,32,23000,1265,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952152,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Santa Catarina,Privada Allende 3864,Santa Catarina,Nuevo León,64717,+52 55 622-8186,Centro de Día,34,23000,1265,"['Cuidado de Día', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952154,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Apodaca,Boulevard Constitución 8083,Apodaca,Nuevo León,64421,+52 477 810-9005,Residencia Asistida,155,23000,1265,"['Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952156,government_sourced,True,True,Mexican_Complete
Casa de Descanso San Nicolás,Calle Constitución 4279,San Nicolás,Nuevo León,64366,+52 81 730-4923,Residencia Geriátrica,143,23000,1265,"['Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952157,government_sourced,True,True,Mexican_Complete
Residencia Asistida San Nicolás,Callejón Principal 9107,San Nicolás,Nuevo León,64303,+52 55 566-4578,Centro de Cuidados Continuos,168,23000,1265,"['Vida Asistida', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952158,government_sourced,True,True,Mexican_Complete
Residencia Senior Monterrey,Calle Insurgentes 5165,Monterrey,Nuevo León,64559,+52 664 784-4713,Asistencia Domiciliaria,68,23000,1265,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952159,government_sourced,True,True,Mexican_Complete
Residencia Senior Guadalupe,Avenida Revolución 413,Guadalupe,Nuevo León,64762,+52 55 777-4091,Centro de Día,129,23000,1265,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952160,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Guadalupe,Privada Libertad 5953,Guadalupe,Nuevo León,64524,+52 81 851-6539,Cuidado de Memoria,180,23000,1265,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952161,government_sourced,True,True,Mexican_Complete
Centro de Día Monterrey,Privada Insurgentes 5899,Monterrey,Nuevo León,64505,+52 686 203-8154,Cuidado de Memoria,49,23000,1265,"['Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952162,government_sourced,True,True,Mexican_Complete
Villa de Retiro San Nicolás,Avenida Libertad 9060,San Nicolás,Nuevo León,64610,+52 477 516-2129,Cuidado de Memoria,130,23000,1265,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952162,government_sourced,True,True,Mexican_Complete
Residencia Senior Guadalupe,Calle Allende 7674,Guadalupe,Nuevo León,64942,+52 55 446-8891,Vida Independiente,97,23000,1265,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952163,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Guadalupe,Callejón Principal 7496,Guadalupe,Nuevo León,64951,+52 477 620-6952,Casa de Retiro,68,23000,1265,"['Vida Independiente', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952164,government_sourced,True,True,Mexican_Complete
Casa de Retiro Guadalupe,Boulevard Hidalgo 8264,Guadalupe,Nuevo León,64008,+52 686 388-7096,Centro de Cuidados Continuos,67,23000,1265,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952165,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Monterrey,Privada Juárez 7564,Monterrey,Nuevo León,64160,+52 222 587-2855,Residencia Asistida,49,23000,1265,"['Vida Asistida', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952166,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Apodaca,Boulevard Morelos 9429,Apodaca,Nuevo León,64282,+52 664 869-7658,Vida Independiente,28,23000,1265,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952167,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Santa Catarina,Boulevard Reforma 1018,Santa Catarina,Nuevo León,64556,+52 664 391-2095,Asistencia Domiciliaria,152,23000,1265,"['Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952168,government_sourced,True,True,Mexican_Complete
Centro de Día San Nicolás,Privada Juárez 454,San Nicolás,Nuevo León,64890,+52 229 547-7261,Hogar de Ancianos,61,23000,1265,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952169,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Santa Catarina,Boulevard Madero 7781,Santa Catarina,Nuevo León,64372,+52 442 362-6898,Hogar de Ancianos,120,23000,1265,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952170,government_sourced,True,True,Mexican_Complete
Centro de Día Monterrey,Calle Morelos 6833,Monterrey,Nuevo León,64202,+52 442 979-4870,Residencia Asistida,49,23000,1265,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952171,government_sourced,True,True,Mexican_Complete
Residencia Asistida Guadalupe,Callejón Principal 1280,Guadalupe,Nuevo León,64895,+52 222 889-7299,Vida Independiente,155,23000,1265,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952172,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Monterrey,Privada Juárez 9725,Monterrey,Nuevo León,64379,+52 228 496-4566,Residencia Geriátrica,54,23000,1265,"['Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952173,government_sourced,True,True,Mexican_Complete
Villa de Retiro Santa Catarina,Calle Allende 9339,Santa Catarina,Nuevo León,64817,+52 81 575-4789,Cuidado de Memoria,141,23000,1265,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952174,government_sourced,True,True,Mexican_Complete
Casa de Retiro Apodaca,Avenida Guerrero 2640,Apodaca,Nuevo León,64959,+52 228 516-4878,Residencia Geriátrica,105,23000,1265,"['Vida Asistida', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952175,government_sourced,True,True,Mexican_Complete
Casa de Retiro Guadalupe,Callejón Morelos 4540,Guadalupe,Nuevo León,64709,+52 664 855-2837,Centro de Día,68,23000,1265,"['Vida Asistida', 'Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952176,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Apodaca,Privada Hidalgo 4003,Apodaca,Nuevo León,64402,+52 222 434-2943,Vida Independiente,134,23000,1265,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952177,government_sourced,True,True,Mexican_Complete
Centro de Cuidados San Nicolás,Calle Morelos 2214,San Nicolás,Nuevo León,64257,+52 33 728-9970,Residencia Asistida,120,23000,1265,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952178,government_sourced,True,True,Mexican_Complete
Residencia Senior Guadalupe,Callejón Zaragoza 9517,Guadalupe,Nuevo León,64882,+52 229 167-1840,Cuidado de Memoria,72,23000,1265,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952179,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Santa Catarina,Avenida Libertad 3469,Santa Catarina,Nuevo León,64061,+52 33 635-2320,Residencia Geriátrica,144,23000,1265,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952180,government_sourced,True,True,Mexican_Complete
Residencia Asistida Guadalupe,Avenida Centro 18,Guadalupe,Nuevo León,64686,+52 664 324-5184,Centro de Día,138,23000,1265,"['Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952181,government_sourced,True,True,Mexican_Complete
Villa de Retiro Monterrey,Privada Revolución 9601,Monterrey,Nuevo León,64191,+52 477 181-7731,Casa de Retiro,174,23000,1265,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northern Mexico,2025-07-17T22:53:14.952182,government_sourced,True,True,Mexican_Complete
