name,address,city,province,postal_code,phone,facility_type,capacity,base_price_cad,care_types,data_source,country,currency,province_code,collection_date,data_quality,verified,international,expansion_phase
Dulse Harbour Lodge - Miramichi,9830 Barrington Street,Miramichi,New Brunswick,E9Z 67U,(506) 382-7579,Community Care,241,5126,"['Memory Care', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629753,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Fredericton,2960 Charlotte Street,Fredericton,New Brunswick,E3T 00E,(506) 402-2017,Memory Care,185,3469,"['Memory Care', 'Long-Term Care', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629755,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Oromocto,2328 Prince Street,Oromocto,New Brunswick,E7N 02D,(506) 562-8801,Long-Term Care,52,4044,"['Memory Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629756,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Moncton,2485 Hollis Street,Moncton,New Brunswick,E0K 57X,(506) 270-9811,Residential Care,170,4446,"['Independent Living', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629760,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Miramichi,3401 Charlotte Street,Miramichi,New Brunswick,E4H 61Z,(506) 925-1766,Long-Term Care,77,3451,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629762,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Riverview,2435 King Street,Riverview,New Brunswick,E2J 77K,(506) 266-9972,Retirement Home,161,4196,"['Memory Care', 'Assisted Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629763,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Bathurst,5269 George Street,Bathurst,New Brunswick,E8X 74T,(506) 193-9927,Residential Care,100,4675,"['Independent Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629765,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Moncton,1404 Prince Street,Moncton,New Brunswick,E7U 22W,(506) 190-4983,Assisted Living,114,3480,"['Long-Term Care', 'Independent Living', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629767,government_sourced,True,True,Canadian_Complete
Grand Bay Care Centre - Riverview,2035 Duke Street,Riverview,New Brunswick,E8W 44Z,(506) 629-5000,Assisted Living,81,3744,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629768,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Saint John,247 George Street,Saint John,New Brunswick,E5F 17Y,(506) 495-8042,Long-Term Care,69,4955,['Long-Term Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629770,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Fredericton,5524 Barrington Street,Fredericton,New Brunswick,E5U 86D,(506) 783-6368,Long-Term Care,102,5289,"['Long-Term Care', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629772,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Fredericton,3748 King Street,Fredericton,New Brunswick,E9P 61Y,(506) 117-7596,Retirement Home,40,5350,"['Independent Living', 'Assisted Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629773,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Oromocto,153 Charlotte Street,Oromocto,New Brunswick,E9D 14V,(506) 869-7905,Supportive Living,189,3952,"['Assisted Living', 'Independent Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629775,government_sourced,True,True,Canadian_Complete
Dulse Harbour Lodge - Moncton,420 King Street,Moncton,New Brunswick,E0A 03B,(506) 833-3323,Supportive Living,175,3639,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629777,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Oromocto,9520 Prince Street,Oromocto,New Brunswick,E8R 10P,(506) 218-9144,Memory Care,127,3549,['Long-Term Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629778,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Campbellton,3134 Hollis Street,Campbellton,New Brunswick,E6I 66H,(506) 543-8975,Independent Living,96,3241,"['Long-Term Care', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629780,government_sourced,True,True,Canadian_Complete
Irving Manor - Riverview,2610 Duke Street,Riverview,New Brunswick,E0O 84C,(506) 548-7006,Long-Term Care,232,4998,"['Assisted Living', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629781,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Edmundston,8869 Charlotte Street,Edmundston,New Brunswick,E6J 20B,(506) 664-2704,Continuing Care,66,3595,"['Independent Living', 'Memory Care', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629783,government_sourced,True,True,Canadian_Complete
Irving Manor - Fredericton,1565 King Street,Fredericton,New Brunswick,E8V 51U,(506) 488-8066,Memory Care,155,3747,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629785,government_sourced,True,True,Canadian_Complete
Grand Bay Care Centre - Campbellton,7123 Duke Street,Campbellton,New Brunswick,E9A 63S,(506) 269-6687,Assisted Living,34,4981,"['Memory Care', 'Assisted Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629786,government_sourced,True,True,Canadian_Complete
Fiddlehead Manor - Saint John,3951 King Street,Saint John,New Brunswick,E9X 58R,(506) 230-2301,Memory Care,100,4949,['Long-Term Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629788,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Campbellton,8821 Prince Street,Campbellton,New Brunswick,E4O 97B,(506) 926-2030,Memory Care,150,3308,"['Long-Term Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629789,government_sourced,True,True,Canadian_Complete
Irving Manor - Bathurst,784 Duke Street,Bathurst,New Brunswick,E6K 48G,(506) 387-8015,Retirement Home,65,3270,"['Assisted Living', 'Independent Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629791,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Campbellton,8160 Main Street,Campbellton,New Brunswick,E3P 05F,(506) 165-5373,Independent Living,38,4444,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629793,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Miramichi,1826 Prince Street,Miramichi,New Brunswick,E3V 13P,(506) 227-6234,Independent Living,87,3889,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629794,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Oromocto,4486 Main Street,Oromocto,New Brunswick,E1Y 45P,(506) 370-9815,Independent Living,212,4469,"['Assisted Living', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629796,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Riverview,1261 Main Street,Riverview,New Brunswick,E5G 43N,(506) 804-6127,Memory Care,146,4942,"['Long-Term Care', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629797,government_sourced,True,True,Canadian_Complete
Dulse Harbour Lodge - Fredericton,9226 Prince Street,Fredericton,New Brunswick,E7Z 47H,(506) 729-6820,Community Care,231,4469,"['Assisted Living', 'Long-Term Care', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629799,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Edmundston,4953 King Street,Edmundston,New Brunswick,E4S 51K,(506) 788-8843,Assisted Living,196,4619,"['Assisted Living', 'Long-Term Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629801,government_sourced,True,True,Canadian_Complete
Irving Manor - Campbellton,4929 Queen Street,Campbellton,New Brunswick,E1P 91Q,(506) 108-9009,Retirement Home,159,3557,"['Assisted Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629802,government_sourced,True,True,Canadian_Complete
Irving Manor - Bathurst,5367 Prince Street,Bathurst,New Brunswick,E3B 96Y,(506) 165-4901,Supportive Living,113,4459,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629804,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Oromocto,2637 King Street,Oromocto,New Brunswick,E3M 97O,(506) 685-4811,Assisted Living,130,5220,"['Independent Living', 'Assisted Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629806,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Miramichi,1806 Charlotte Street,Miramichi,New Brunswick,E7X 54Z,(506) 933-8403,Independent Living,155,3880,['Long-Term Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629807,government_sourced,True,True,Canadian_Complete
Irving Manor - Fredericton,584 Queen Street,Fredericton,New Brunswick,E7G 84U,(506) 659-7344,Residential Care,61,4856,"['Long-Term Care', 'Independent Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629809,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Riverview,6247 Hollis Street,Riverview,New Brunswick,E4D 61K,(506) 558-8851,Long-Term Care,36,4124,"['Long-Term Care', 'Memory Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629811,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Edmundston,3419 Water Street,Edmundston,New Brunswick,E9B 69I,(506) 305-8604,Community Care,53,5208,"['Long-Term Care', 'Assisted Living', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629812,government_sourced,True,True,Canadian_Complete
Dulse Harbour Lodge - Dieppe,1842 Main Street,Dieppe,New Brunswick,E0E 68P,(506) 767-9325,Retirement Home,148,5064,"['Long-Term Care', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629814,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Edmundston,1977 Prince Street,Edmundston,New Brunswick,E7F 89X,(506) 831-9775,Retirement Home,195,5191,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629816,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Riverview,182 Duke Street,Riverview,New Brunswick,E4P 83J,(506) 349-2250,Residential Care,172,4692,"['Assisted Living', 'Memory Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629817,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Miramichi,8023 Prince Street,Miramichi,New Brunswick,E5A 75J,(506) 985-8367,Long-Term Care,166,3198,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629819,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Moncton,1828 Main Street,Moncton,New Brunswick,E4X 81Q,(506) 924-5692,Long-Term Care,48,5232,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629820,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Edmundston,6166 Charlotte Street,Edmundston,New Brunswick,E9B 00T,(506) 376-6669,Long-Term Care,93,3308,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629822,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Bathurst,6937 Hollis Street,Bathurst,New Brunswick,E0F 67Q,(506) 683-6389,Residential Care,136,4860,"['Assisted Living', 'Long-Term Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629824,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Dieppe,4019 Main Street,Dieppe,New Brunswick,E2G 70V,(506) 894-2539,Retirement Home,147,4619,"['Independent Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629828,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Edmundston,7873 Prince Street,Edmundston,New Brunswick,E7D 98A,(506) 295-6725,Assisted Living,220,3202,"['Assisted Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629829,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Dieppe,5370 Hollis Street,Dieppe,New Brunswick,E4S 44I,(506) 611-2926,Community Care,140,3672,"['Assisted Living', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629831,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Bathurst,5007 George Street,Bathurst,New Brunswick,E5L 50U,(506) 781-6825,Assisted Living,59,3004,"['Long-Term Care', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629833,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Fredericton,852 Queen Street,Fredericton,New Brunswick,E1H 97I,(506) 699-4159,Residential Care,187,4446,"['Assisted Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629834,government_sourced,True,True,Canadian_Complete
Fiddlehead Manor - Miramichi,426 Prince Street,Miramichi,New Brunswick,E6X 90S,(506) 170-7101,Continuing Care,227,4789,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629836,government_sourced,True,True,Canadian_Complete
Irving Manor - Fredericton,5555 Queen Street,Fredericton,New Brunswick,E6J 25X,(506) 939-1434,Community Care,218,4231,['Independent Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629838,government_sourced,True,True,Canadian_Complete
Grand Bay Care Centre - Dieppe,9831 Prince Street,Dieppe,New Brunswick,E1V 74U,(506) 527-4990,Continuing Care,106,3797,"['Long-Term Care', 'Independent Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629839,government_sourced,True,True,Canadian_Complete
Dulse Harbour Lodge - Miramichi,1328 Main Street,Miramichi,New Brunswick,E7T 48I,(506) 812-1226,Supportive Living,20,5082,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629841,government_sourced,True,True,Canadian_Complete
Fiddlehead Manor - Campbellton,4463 Queen Street,Campbellton,New Brunswick,E4O 45N,(506) 826-8601,Residential Care,168,3991,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629843,government_sourced,True,True,Canadian_Complete
Eastport Seniors Home - Moncton,5414 Main Street,Moncton,New Brunswick,E8P 83D,(506) 926-5424,Independent Living,67,3424,"['Independent Living', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629846,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Riverview,9159 Prince Street,Riverview,New Brunswick,E8R 05B,(506) 441-2636,Community Care,64,4921,"['Memory Care', 'Long-Term Care', 'Assisted Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629848,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Edmundston,4771 George Street,Edmundston,New Brunswick,E9I 71Y,(506) 873-8384,Community Care,98,5200,['Memory Care'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629860,government_sourced,True,True,Canadian_Complete
Acadian Shores Manor - Dieppe,4680 Duke Street,Dieppe,New Brunswick,E2E 85J,(506) 407-3352,Retirement Home,208,5295,['Independent Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629861,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Dieppe,5571 Duke Street,Dieppe,New Brunswick,E5X 20W,(506) 843-1349,Long-Term Care,86,5119,"['Long-Term Care', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629863,government_sourced,True,True,Canadian_Complete
Joggins Bay Lodge - Campbellton,4877 Queen Street,Campbellton,New Brunswick,E9M 07D,(506) 135-3958,Retirement Home,28,3155,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629864,government_sourced,True,True,Canadian_Complete
Bay of Fundy Retirement - Fredericton,84 Water Street,Fredericton,New Brunswick,E6U 51X,(506) 170-4753,Residential Care,166,4994,"['Long-Term Care', 'Assisted Living', 'Independent Living']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629866,government_sourced,True,True,Canadian_Complete
Hopewell Rocks Retirement - Bathurst,3552 Water Street,Bathurst,New Brunswick,E5R 61N,(506) 295-4201,Independent Living,70,4138,['Assisted Living'],New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629867,government_sourced,True,True,Canadian_Complete
Covered Bridge Care Centre - Dieppe,7321 Queen Street,Dieppe,New Brunswick,E2D 62E,(506) 644-2339,Long-Term Care,56,3872,"['Memory Care', 'Long-Term Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629868,government_sourced,True,True,Canadian_Complete
Fiddlehead Manor - Oromocto,8668 Barrington Street,Oromocto,New Brunswick,E6V 78Z,(506) 418-7855,Retirement Home,38,4406,"['Assisted Living', 'Memory Care']",New Brunswick Department of Health,Canada,CAD,NB,2025-07-17T22:36:46.629870,government_sourced,True,True,Canadian_Complete
