id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
384,Hahira Senior Living,7603 Memorial Drive,Hahira,Lowndes,GA,36787,(404) 226-4297,Residential Care Facility,"Continuing Care, Adult Day Care",88,GA-PCH-42912,Georgia Department of Community Health,2024-01-17,88,True,True,True,https://www.hahira-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.515569,-81.798969
385,Creek Manor,9836 Spring Street,Remerton,Lowndes,GA,38108,(478) 549-1777,Adult Day Care Center,"Personal Care, Independent Living, Skilled Nursing",100,GA-PCH-88167,Georgia Department of Community Health,2024-07-22,75,True,False,False,https://www.remerton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.983931,-84.588497
386,Ridge Estates,4845 DeKalb Avenue,Hahira,Lowndes,GA,34532,(706) 275-6438,Personal Care Home,"Personal Care, Adult Day Care, Respite Care, Skilled Nursing",93,GA-PCH-87296,Georgia Department of Community Health,2024-03-08,91,True,True,False,https://www.hahira-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.85001,-84.233943
387,Maple Home,8811 Candler Road,Hahira,Lowndes,GA,37214,(762) 756-6189,Independent Living Community,"Continuing Care, Adult Day Care",140,GA-PCH-28231,Georgia Department of Community Health,2024-02-08,99,False,False,False,https://www.hahira-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.862452,-85.47147
388,Colonial Commons,1264 Howell Mill Road,Barwick,Brooks,GA,39226,(478) 449-4895,Continuing Care Retirement Community,"Personal Care, Independent Living, Assisted Living, Adult Day Care",68,GA-PCH-70715,Georgia Department of Community Health,2024-05-28,80,True,True,False,https://www.barwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.013326,-81.8472
389,Pine Manor,8677 North Avenue,Barwick,Brooks,GA,32857,(762) 498-8795,Personal Care Home,"Continuing Care, Skilled Nursing",134,GA-PCH-82932,Georgia Department of Community Health,2024-03-04,75,True,False,False,https://www.barwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.985264,-84.108131
390,Southern Village,3764 Memorial Drive,Barwick,Brooks,GA,39104,(912) 458-6133,Residential Care Facility,"Respite Care, Skilled Nursing, Continuing Care",66,GA-PCH-25537,Georgia Department of Community Health,2024-04-08,70,False,True,False,https://www.barwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.172897,-85.407308
391,Estate Estates,7996 Piedmont Avenue,Morven,Brooks,GA,38362,(404) 420-1820,Skilled Nursing Facility,"Memory Care, Assisted Living, Independent Living, Continuing Care",179,GA-PCH-53073,Georgia Department of Community Health,2024-03-19,92,True,True,False,https://www.morven-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.270694,-83.144289
392,Lenox Assisted Living,8600 Candler Road,Lenox,Cook,GA,30430,(678) 627-2135,Adult Day Care Center,"Skilled Nursing, Continuing Care, Assisted Living",100,GA-PCH-98104,Georgia Department of Community Health,2024-08-26,89,True,False,True,https://www.lenox-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.798161,-83.336233
393,Estate Place,3808 Piedmont Avenue,Adel,Cook,GA,31603,(404) 589-4535,Assisted Living Community,"Personal Care, Independent Living, Continuing Care, Adult Day Care",58,GA-PCH-32836,Georgia Department of Community Health,2024-07-22,71,False,True,True,https://www.adel-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.417568,-84.915298
394,Tift Village,6820 Ponce de Leon Avenue,Tifton,Tift,GA,39978,(678) 767-2750,Skilled Nursing Facility,"Respite Care, Personal Care",111,GA-PCH-96261,Georgia Department of Community Health,2024-03-27,99,False,True,True,https://www.tifton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.1115,-84.028943
395,Estate Retirement Community,6867 Piedmont Avenue,Omega,Tift,GA,33890,(229) 619-7773,Adult Day Care Center,"Continuing Care, Respite Care, Memory Care",70,GA-PCH-84669,Georgia Department of Community Health,2024-09-23,89,False,False,False,https://www.omega-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.875995,-81.699505
396,Peach Plaza,3957 Ponce de Leon Avenue,Norman Park,Colquitt,GA,35173,(478) 823-1884,Residential Care Facility,"Continuing Care, Independent Living",37,GA-PCH-88621,Georgia Department of Community Health,2024-02-10,72,False,False,True,https://www.normanpark-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.318996,-84.899277
397,Hills Retirement Community,282 Candler Road,Moultrie,Colquitt,GA,31622,(762) 244-4946,Skilled Nursing Facility,"Adult Day Care, Memory Care",131,GA-PCH-42923,Georgia Department of Community Health,2024-02-02,83,True,False,True,https://www.moultrie-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.300403,-83.711229
398,Thomasville Estates,1773 Piedmont Avenue,Thomasville,Thomas,GA,30147,(678) 618-8080,Adult Day Care Center,"Assisted Living, Memory Care, Respite Care",144,GA-PCH-92348,Georgia Department of Community Health,2024-05-22,85,True,False,True,https://www.thomasville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.434426,-82.421853
399,Oak House,5428 DeKalb Avenue,Thomasville,Thomas,GA,37252,(678) 760-5195,Residential Care Facility,"Skilled Nursing, Personal Care",121,GA-PCH-11195,Georgia Department of Community Health,2024-05-19,90,False,False,False,https://www.thomasville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.150394,-81.722904
400,Village Memory Care,7928 Buford Highway,Thomasville,Thomas,GA,31432,(762) 764-5146,Personal Care Home,"Independent Living, Skilled Nursing, Respite Care",173,GA-PCH-98751,Georgia Department of Community Health,2024-06-27,71,True,False,True,https://www.thomasville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.804376,-81.052501
401,Estate Senior Living,3985 Northside Drive,Coolidge,Thomas,GA,39658,(229) 781-2854,Continuing Care Retirement Community,"Respite Care, Skilled Nursing, Personal Care",22,GA-PCH-38228,Georgia Department of Community Health,2024-06-12,90,False,True,False,https://www.coolidge-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.965383,-82.671326
402,Thomas Plaza,5517 Northside Drive,Pavo,Thomas,GA,30310,(404) 805-2655,Adult Day Care Center,"Independent Living, Memory Care",125,GA-PCH-38730,Georgia Department of Community Health,2024-01-06,89,True,False,False,https://www.pavo-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.31162,-84.412174
403,Grady Retirement Community,3664 DeKalb Avenue,Whigham,Grady,GA,36332,(470) 589-9779,Independent Living Community,"Respite Care, Independent Living, Continuing Care, Memory Care",99,GA-PCH-71596,Georgia Department of Community Health,2024-12-13,98,False,False,False,https://www.whigham-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.983269,-82.879507
404,Colonial Plaza,1723 Moreland Avenue,Cairo,Grady,GA,38474,(678) 742-5339,Skilled Nursing Facility,"Independent Living, Personal Care, Assisted Living",138,GA-PCH-53169,Georgia Department of Community Health,2024-05-27,84,False,False,True,https://www.cairo-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.77113,-81.400848
405,Attapulgus Place,2519 Buford Highway,Attapulgus,Decatur,GA,35424,(770) 747-1012,Assisted Living Community,"Continuing Care, Respite Care, Assisted Living, Adult Day Care",26,GA-PCH-10195,Georgia Department of Community Health,2024-12-26,96,True,True,True,https://www.attapulgus-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.61498,-81.73156
406,Maple Plaza,5307 Piedmont Avenue,Bainbridge,Decatur,GA,37985,(229) 241-8016,Independent Living Community,"Adult Day Care, Continuing Care",53,GA-PCH-88584,Georgia Department of Community Health,2024-11-18,84,True,True,True,https://www.bainbridge-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.286886,-82.681469
407,Heritage Plaza,4909 Howell Mill Road,Attapulgus,Decatur,GA,34793,(770) 359-5612,Assisted Living Community,"Skilled Nursing, Personal Care, Respite Care, Independent Living",130,GA-PCH-78527,Georgia Department of Community Health,2024-04-11,89,True,False,True,https://www.attapulgus-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.936017,-81.601294
408,Plantation Manor,7001 Piedmont Avenue,Bainbridge,Decatur,GA,30223,(229) 392-1982,Memory Care Facility,"Respite Care, Continuing Care, Independent Living, Skilled Nursing",157,GA-PCH-55901,Georgia Department of Community Health,2024-09-01,100,True,True,True,https://www.bainbridge-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.82908,-83.373566
409,Maple Gardens,3992 Moreland Avenue,Iron City,Seminole,GA,30523,(770) 949-3276,Memory Care Facility,"Continuing Care, Independent Living",117,GA-PCH-65371,Georgia Department of Community Health,2024-11-12,92,False,False,True,https://www.ironcity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.840819,-81.912814
410,Oak Home,4284 Edgewood Avenue,Donalsonville,Seminole,GA,32280,(470) 831-3175,Memory Care Facility,"Respite Care, Memory Care",161,GA-PCH-66306,Georgia Department of Community Health,2024-04-14,84,False,True,False,https://www.donalsonville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.115344,-84.77523
411,Pine House,5105 Peachtree Street,Reynoldsville,Seminole,GA,38304,(912) 622-2208,Residential Care Facility,"Assisted Living, Independent Living, Adult Day Care",164,GA-PCH-92382,Georgia Department of Community Health,2024-09-12,83,True,False,False,https://www.reynoldsville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.757642,-83.441845
412,Garden Plaza,8089 Candler Road,Reynoldsville,Seminole,GA,38537,(706) 639-2863,Adult Day Care Center,"Memory Care, Independent Living, Respite Care, Continuing Care",171,GA-PCH-29188,Georgia Department of Community Health,2024-09-18,80,True,False,False,https://www.reynoldsville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.965205,-85.404733
413,River House,1530 Spring Street,Donalsonville,Seminole,GA,36568,(762) 904-6284,Skilled Nursing Facility,"Independent Living, Respite Care, Adult Day Care, Personal Care",157,GA-PCH-56989,Georgia Department of Community Health,2024-04-19,79,False,True,False,https://www.donalsonville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.812613,-85.394073
414,Plantation Manor,7770 North Avenue,Funston,Miller,GA,35729,(478) 373-6428,Continuing Care Retirement Community,"Continuing Care, Skilled Nursing, Adult Day Care, Respite Care",105,GA-PCH-43081,Georgia Department of Community Health,2024-04-16,80,True,True,False,https://www.funston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.775287,-84.469643
415,Maple Commons,8110 DeKalb Avenue,Funston,Miller,GA,30563,(706) 960-3773,Assisted Living Community,"Personal Care, Continuing Care, Memory Care, Assisted Living",140,GA-PCH-47296,Georgia Department of Community Health,2024-07-16,91,False,True,False,https://www.funston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.12937,-81.665825
416,Miller Assisted Living,438 West Paces Ferry Road,Funston,Miller,GA,31187,(478) 596-7857,Assisted Living Community,"Skilled Nursing, Personal Care",84,GA-PCH-48001,Georgia Department of Community Health,2024-07-23,72,False,False,False,https://www.funston-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.390697,-83.755719
417,Heritage Assisted Living,8271 Edgewood Avenue,Colquitt,Miller,GA,34239,(770) 883-6381,Independent Living Community,"Memory Care, Personal Care, Respite Care, Independent Living",136,GA-PCH-57283,Georgia Department of Community Health,2024-05-06,94,True,True,False,https://www.colquitt-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.851108,-83.66744
418,Estate Assisted Living,6390 West Paces Ferry Road,Colquitt,Miller,GA,35362,(762) 578-4596,Residential Care Facility,"Continuing Care, Personal Care",62,GA-PCH-16590,Georgia Department of Community Health,2024-02-05,91,True,False,True,https://www.colquitt-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.265529,-82.488373
419,River Place,7827 Memorial Drive,Baconton,Baker,GA,35315,(404) 505-1052,Residential Care Facility,"Personal Care, Skilled Nursing, Memory Care",93,GA-PCH-20800,Georgia Department of Community Health,2024-06-26,94,True,True,True,https://www.baconton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.749283,-84.061019
420,Baker Center,3289 West Paces Ferry Road,Baconton,Baker,GA,32723,(404) 727-7897,Memory Care Facility,"Respite Care, Assisted Living, Independent Living, Adult Day Care",122,GA-PCH-19638,Georgia Department of Community Health,2024-01-06,96,True,True,False,https://www.baconton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.247696,-84.212397
421,Dogwood Estates,2264 DeKalb Avenue,Baconton,Baker,GA,37970,(706) 554-7990,Memory Care Facility,"Adult Day Care, Independent Living",57,GA-PCH-83364,Georgia Department of Community Health,2024-11-26,88,False,False,False,https://www.baconton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.130845,-82.870185
422,Oak House,352 DeKalb Avenue,Newton,Baker,GA,34462,(762) 585-3529,Skilled Nursing Facility,"Assisted Living, Independent Living, Skilled Nursing, Continuing Care",131,GA-PCH-56449,Georgia Department of Community Health,2024-10-02,98,True,False,True,https://www.newton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.51128,-83.349838
423,Baconton Plaza,8353 Ponce de Leon Avenue,Baconton,Baker,GA,32759,(404) 283-4627,Personal Care Home,"Skilled Nursing, Assisted Living, Adult Day Care",64,GA-PCH-29703,Georgia Department of Community Health,2024-08-28,81,True,True,False,https://www.baconton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.400508,-83.123979
424,Southern Village,2600 Marietta Street,Camilla,Mitchell,GA,37488,(404) 600-3190,Memory Care Facility,"Respite Care, Assisted Living",90,GA-PCH-78015,Georgia Department of Community Health,2024-04-28,98,True,False,False,https://www.camilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.010345,-83.644456
425,Camilla Retirement Community,7538 Northside Drive,Camilla,Mitchell,GA,30266,(404) 794-3957,Independent Living Community,"Adult Day Care, Assisted Living",151,GA-PCH-61144,Georgia Department of Community Health,2024-08-12,100,False,True,False,https://www.camilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.137537,-81.815767
