id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Blue Ridge Manor,1000 Main Street,Burlington,Alamance,NC,27001,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60001,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.alamance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.9932,-79.45280000000001
408,Piedmont Village,1200 State Street,Marion,McDowell,NC,27408,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60408,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.mcdowell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
409,Coastal Plains Care,1300 Church Street,Marion,McDowell,NC,27409,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60409,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.mcdowell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
410,Carolina Pines Manor,1400 Oak Street,Marion,McDowell,NC,27410,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60410,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.mcdowell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
411,Smoky Mountain Village,1500 Maple Avenue,Marion,McDowell,NC,27411,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60411,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.mcdowell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
412,Blue Ridge Manor,1000 Main Street,Franklin,Macon,NC,27412,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60412,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
413,Tar Heel Commons,1100 North Carolina Avenue,Franklin,Macon,NC,27413,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60413,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
414,Piedmont Village,1200 State Street,Franklin,Macon,NC,27414,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60414,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
415,Coastal Plains Care,1300 Church Street,Franklin,Macon,NC,27415,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60415,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
416,Carolina Pines Manor,1400 Oak Street,Franklin,Macon,NC,27416,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60416,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
417,Smoky Mountain Village,1500 Maple Avenue,Franklin,Macon,NC,27417,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60417,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.macon-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
418,Blue Ridge Manor,1000 Main Street,Marshall,Madison,NC,27418,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60418,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
419,Tar Heel Commons,1100 North Carolina Avenue,Marshall,Madison,NC,27419,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60419,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
420,Piedmont Village,1200 State Street,Marshall,Madison,NC,27420,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60420,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
421,Coastal Plains Care,1300 Church Street,Marshall,Madison,NC,27421,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60421,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
422,Carolina Pines Manor,1400 Oak Street,Marshall,Madison,NC,27422,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60422,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
423,Smoky Mountain Village,1500 Maple Avenue,Marshall,Madison,NC,27423,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60423,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.madison-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
424,Blue Ridge Manor,1000 Main Street,Williamston,Martin,NC,27424,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60424,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
425,Tar Heel Commons,1100 North Carolina Avenue,Williamston,Martin,NC,27425,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60425,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
426,Piedmont Village,1200 State Street,Williamston,Martin,NC,27426,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60426,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
427,Coastal Plains Care,1300 Church Street,Williamston,Martin,NC,27427,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60427,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
428,Carolina Pines Manor,1400 Oak Street,Williamston,Martin,NC,27428,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60428,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
429,Smoky Mountain Village,1500 Maple Avenue,Williamston,Martin,NC,27429,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60429,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.martin-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
430,Blue Ridge Manor,1000 Main Street,Charlotte,Mecklenburg,NC,27430,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60430,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1771,-80.88310000000001
431,Tar Heel Commons,1100 North Carolina Avenue,Charlotte,Mecklenburg,NC,27431,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60431,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1871,-80.87310000000001
432,Piedmont Village,1200 State Street,Charlotte,Mecklenburg,NC,27432,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60432,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1971,-80.8631
433,Coastal Plains Care,1300 Church Street,Charlotte,Mecklenburg,NC,27433,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60433,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2071,-80.85310000000001
434,Carolina Pines Manor,1400 Oak Street,Charlotte,Mecklenburg,NC,27434,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60434,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2171,-80.8431
435,Smoky Mountain Village,1500 Maple Avenue,Charlotte,Mecklenburg,NC,27435,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60435,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2271,-80.8331
436,Research Triangle Commons,1600 Pine Street,Charlotte,Mecklenburg,NC,27436,(710) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,46,NC-ALF-60436,North Carolina Department of Health and Human Services,2024-09-07,81,True,True,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2371,-80.82310000000001
437,Queen City Manor,1700 Cedar Avenue,Charlotte,Mecklenburg,NC,27437,(711) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,47,NC-ALF-60437,North Carolina Department of Health and Human Services,2024-10-08,82,False,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2471,-80.8131
438,Outer Banks Village,1800 First Street,Charlotte,Mecklenburg,NC,27438,(712) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,48,NC-ALF-60438,North Carolina Department of Health and Human Services,2024-11-09,83,False,True,True,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2571,-80.88310000000001
439,Appalachian Commons,1900 Second Street,Charlotte,Mecklenburg,NC,27439,(713) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,49,NC-ALF-60439,North Carolina Department of Health and Human Services,2024-03-10,84,True,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2671,-80.87310000000001
440,Cape Fear Manor,2000 Third Street,Charlotte,Mecklenburg,NC,27440,(714) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,50,NC-ALF-60440,North Carolina Department of Health and Human Services,2024-04-11,85,False,True,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1771,-80.8631
441,Sandhills Village,2100 Fourth Street,Charlotte,Mecklenburg,NC,27441,(715) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,51,NC-ALF-60441,North Carolina Department of Health and Human Services,2024-05-12,86,False,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1871,-80.85310000000001
442,Triad Commons,2200 Franklin Street,Charlotte,Mecklenburg,NC,27442,(716) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,52,NC-ALF-60442,North Carolina Department of Health and Human Services,2024-06-13,87,True,True,True,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.1971,-80.8431
443,Triangle Manor,2300 Market Street,Charlotte,Mecklenburg,NC,27443,(717) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,53,NC-ALF-60443,North Carolina Department of Health and Human Services,2024-07-14,88,False,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2071,-80.8331
444,Carolinas Village,2400 Trade Street,Charlotte,Mecklenburg,NC,27444,(718) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,54,NC-ALF-60444,North Carolina Department of Health and Human Services,2024-08-15,89,False,True,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2171,-80.82310000000001
445,Old North State Commons,2500 College Street,Charlotte,Mecklenburg,NC,27445,(719) 215-1015,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,55,NC-ALF-60445,North Carolina Department of Health and Human Services,2024-09-16,90,True,False,False,https://www.mecklenburg-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.2271,-80.8131
