id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Hawkeye Manor,1000 Main Street,Greenfield,Adair,IA,50001,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70001,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.adair-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.280800000000006,-94.5005
368,Iowa River Village,1300 Cornfield Drive,Osage,Mitchell,IA,50368,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70368,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.mitchell-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.4064,-92.84540000000001
369,Cedar Rapids Commons,1400 Prairie Street,Osage,Mitchell,IA,50369,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70369,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.mitchell-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.4164,-92.8354
370,Hawkeye Manor,1000 Main Street,Onawa,Monona,IA,50370,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70370,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.monona-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.976400000000005,-95.97540000000001
371,Cornfield Commons,1100 Iowa Avenue,Onawa,Monona,IA,50371,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70371,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.monona-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9864,-95.9654
372,Prairie Village,1200 Hawkeye Boulevard,Onawa,Monona,IA,50372,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70372,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.monona-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9964,-95.9554
373,Iowa River Village,1300 Cornfield Drive,Onawa,Monona,IA,50373,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70373,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.monona-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.0064,-95.9454
374,Cedar Rapids Commons,1400 Prairie Street,Onawa,Monona,IA,50374,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70374,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.monona-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.016400000000004,-95.9354
375,Hawkeye Manor,1000 Main Street,Albia,Monroe,IA,50375,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70375,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.monroe-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.976400000000005,-92.87540000000001
376,Cornfield Commons,1100 Iowa Avenue,Albia,Monroe,IA,50376,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70376,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.monroe-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9864,-92.86540000000001
377,Prairie Village,1200 Hawkeye Boulevard,Albia,Monroe,IA,50377,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70377,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.monroe-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9964,-92.8554
378,Iowa River Village,1300 Cornfield Drive,Albia,Monroe,IA,50378,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70378,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.monroe-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.0064,-92.84540000000001
379,Cedar Rapids Commons,1400 Prairie Street,Albia,Monroe,IA,50379,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70379,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.monroe-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.016400000000004,-92.8354
380,Hawkeye Manor,1000 Main Street,Red Oak,Montgomery,IA,50380,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70380,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.montgomery-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.976400000000005,-95.2754
381,Cornfield Commons,1100 Iowa Avenue,Red Oak,Montgomery,IA,50381,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70381,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.montgomery-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9864,-95.2654
382,Prairie Village,1200 Hawkeye Boulevard,Red Oak,Montgomery,IA,50382,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70382,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.montgomery-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9964,-95.2554
383,Iowa River Village,1300 Cornfield Drive,Red Oak,Montgomery,IA,50383,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70383,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.montgomery-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.0064,-95.2454
384,Cedar Rapids Commons,1400 Prairie Street,Red Oak,Montgomery,IA,50384,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70384,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.montgomery-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.016400000000004,-95.2354
385,Hawkeye Manor,1000 Main Street,Muscatine,Muscatine,IA,50385,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70385,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.376400000000004,-91.0754
386,Cornfield Commons,1100 Iowa Avenue,Muscatine,Muscatine,IA,50386,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70386,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.3864,-91.0654
387,Prairie Village,1200 Hawkeye Boulevard,Muscatine,Muscatine,IA,50387,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70387,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.3964,-91.05539999999999
388,Iowa River Village,1300 Cornfield Drive,Muscatine,Muscatine,IA,50388,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70388,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.4064,-91.0454
389,Cedar Rapids Commons,1400 Prairie Street,Muscatine,Muscatine,IA,50389,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70389,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.4164,-91.0354
390,Des Moines Manor,1500 Cedar Avenue,Muscatine,Muscatine,IA,50390,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70390,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.4264,-91.02539999999999
391,Dubuque Village,1600 Des Moines Boulevard,Muscatine,Muscatine,IA,50391,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70391,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.4364,-91.0154
392,Sioux City Commons,1700 Dubuque Drive,Muscatine,Muscatine,IA,50392,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70392,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.muscatine-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.446400000000004,-91.0054
393,Hawkeye Manor,1000 Main Street,Primghar,O'Brien,IA,50393,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70393,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.obrien-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0264,-95.87540000000001
394,Cornfield Commons,1100 Iowa Avenue,Primghar,O'Brien,IA,50394,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70394,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.obrien-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0364,-95.86540000000001
395,Prairie Village,1200 Hawkeye Boulevard,Primghar,O'Brien,IA,50395,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70395,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.obrien-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0464,-95.8554
396,Iowa River Village,1300 Cornfield Drive,Primghar,O'Brien,IA,50396,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70396,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.obrien-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0564,-95.84540000000001
397,Cedar Rapids Commons,1400 Prairie Street,Primghar,O'Brien,IA,50397,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70397,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.obrien-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0664,-95.8354
398,Hawkeye Manor,1000 Main Street,Sibley,Osceola,IA,50398,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70398,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.osceola-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1764,-95.7754
399,Cornfield Commons,1100 Iowa Avenue,Sibley,Osceola,IA,50399,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70399,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.osceola-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1864,-95.7654
400,Prairie Village,1200 Hawkeye Boulevard,Sibley,Osceola,IA,50400,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70400,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.osceola-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1964,-95.7554
401,Iowa River Village,1300 Cornfield Drive,Sibley,Osceola,IA,50401,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70401,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.osceola-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.206399999999995,-95.7454
402,Cedar Rapids Commons,1400 Prairie Street,Sibley,Osceola,IA,50402,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70402,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.osceola-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2164,-95.7354
403,Hawkeye Manor,1000 Main Street,Clarinda,Page,IA,50403,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70403,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.page-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6764,-95.0754
404,Cornfield Commons,1100 Iowa Avenue,Clarinda,Page,IA,50404,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70404,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.page-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6864,-95.0654
405,Prairie Village,1200 Hawkeye Boulevard,Clarinda,Page,IA,50405,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70405,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.page-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.6964,-95.05539999999999
406,Iowa River Village,1300 Cornfield Drive,Clarinda,Page,IA,50406,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70406,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.page-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.706399999999995,-95.0454
407,Cedar Rapids Commons,1400 Prairie Street,Clarinda,Page,IA,50407,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70407,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.page-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.7164,-95.0354
408,Hawkeye Manor,1000 Main Street,Emmetsburg,Palo Alto,IA,50408,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70408,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.paloalto-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0764,-94.72540000000001
409,Cornfield Commons,1100 Iowa Avenue,Emmetsburg,Palo Alto,IA,50409,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70409,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.paloalto-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.0864,-94.7154
410,Prairie Village,1200 Hawkeye Boulevard,Emmetsburg,Palo Alto,IA,50410,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70410,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.paloalto-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.096399999999996,-94.7054
411,Iowa River Village,1300 Cornfield Drive,Emmetsburg,Palo Alto,IA,50411,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70411,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.paloalto-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.106399999999994,-94.6954
412,Cedar Rapids Commons,1400 Prairie Street,Emmetsburg,Palo Alto,IA,50412,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70412,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.paloalto-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1164,-94.6854
413,Hawkeye Manor,1000 Main Street,Le Mars,Plymouth,IA,50413,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70413,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.plymouth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.726400000000005,-96.22540000000001
414,Cornfield Commons,1100 Iowa Avenue,Le Mars,Plymouth,IA,50414,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70414,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.plymouth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.7364,-96.2154
415,Prairie Village,1200 Hawkeye Boulevard,Le Mars,Plymouth,IA,50415,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70415,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.plymouth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.7464,-96.2054
416,Iowa River Village,1300 Cornfield Drive,Le Mars,Plymouth,IA,50416,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70416,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.plymouth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.7564,-96.1954
417,Cedar Rapids Commons,1400 Prairie Street,Le Mars,Plymouth,IA,50417,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70417,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.plymouth-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.766400000000004,-96.1854
